Date	Hr_End	DA_Demand	RT_Demand	DA_LMP	DA_EC	DA_CC	DA_MLC	RT_LMP	RT_EC	RT_CC	RT_MLC	Dry_Bulb	Dew_Point
9-Feb-17	23	1,057.30	1,323.14	41.63	43.31	0.05	-1.73	10.94	11.53	0.02	-0.61		
9-Feb-17	24	974.00	1,261.88	43.58	44.29	0.06	-0.77	17.11	17.94	0.03	-0.86		
10-Feb-17	01	973.30	1,214.34	47.78	49.10	0.07	-1.39	19.90	20.83	0.04	-0.97		
10-Feb-17	02	982.60	1,194.68	42.29	43.43	0.06	-1.20	11.21	11.71	0.02	-0.52		
10-Feb-17	03	995.00	1,182.40	39.57	40.63	0.06	-1.12	3.47	3.62	0.01	-0.16		
10-Feb-17	04	999.50	1,193.58	40.63	41.39	0.06	-0.82	0.01	0.02	-0.01	0.00		
10-Feb-17	05	1,003.40	1,232.55	46.00	46.79	0.06	-0.85	0.03	0.03	0.00	0.00		
10-Feb-17	06	1,147.70	1,344.80	54.16	54.72	0.07	-0.63	23.03	23.72	0.03	-0.72		
10-Feb-17	07	1,419.70	1,513.09	63.12	66.13	-1.56	-1.45	28.69	29.65	0.05	-1.01		
10-Feb-17	08	1,504.40	1,575.29	65.76	67.71	0.02	-1.97	26.83	27.73	0.05	-0.95		
10-Feb-17	09	1,487.50	1,573.59	61.04	62.43	0.02	-1.41	21.16	21.75	0.04	-0.63		
10-Feb-17	10	1,399.50	1,585.71	56.12	57.64	0.02	-1.54	19.51	20.15	0.03	-0.67		
10-Feb-17	11	1,403.50	1,600.55	48.83	50.20	0.01	-1.38	37.11	38.42	0.06	-1.37		
10-Feb-17	12	1,359.00	1,585.27	45.78	47.25	0.01	-1.48	38.75	40.85	-0.58	-1.52		
10-Feb-17	13	1,340.10	1,556.49	42.82	44.18	0.01	-1.37	37.23	39.51	-0.63	-1.65		
10-Feb-17	14	1,305.40	1,529.71	42.41	43.91	0.01	-1.51	35.35	37.57	-0.60	-1.62		
10-Feb-17	15	1,321.00	1,515.98	42.11	43.51	0.00	-1.40	33.53	35.62	-0.59	-1.50		
10-Feb-17	16	1,344.20	1,507.97	42.33	43.72	0.00	-1.39	26.32	28.04	-0.52	-1.20		
10-Feb-17	17	1,372.10	1,542.00	44.01	45.24	0.00	-1.23	28.48	30.21	-0.55	-1.18		
10-Feb-17	18	1,483.90	1,616.60	54.48	55.64	0.00	-1.16	33.58	41.12	-6.18	-1.36		
10-Feb-17	19	1,465.60	1,647.99	58.25	59.83	0.00	-1.58	40.34	49.89	-8.10	-1.45		
10-Feb-17	20	1,433.40	1,594.84	49.66	51.01	0.00	-1.35	37.97	39.15	0.00	-1.18		
10-Feb-17	21	1,390.90	1,542.35	46.29	47.73	0.00	-1.44	33.35	34.58	0.00	-1.23		
10-Feb-17	22	1,281.10	1,459.84	47.59	49.05	0.00	-1.46	38.76	40.12	0.00	-1.36		
10-Feb-17	23	1,028.60	1,369.00	45.00	46.20	0.00	-1.20	40.07	40.99	0.00	-0.92		
10-Feb-17	24	908.50	1,305.05	46.65	47.16	0.00	-0.51	40.56	41.08	0.00	-0.52		
11-Feb-17	01	1,031.70	1,246.15	43.31	43.96	0.00	-0.65	50.54	50.68	0.00	-0.14		
11-Feb-17	02	992.90	1,207.12	42.20	43.03	0.00	-0.83	42.90	42.96	0.00	-0.06		
11-Feb-17	03	979.60	1,193.66	39.70	40.41	0.00	-0.71	44.61	44.61	0.00	0.00		
11-Feb-17	04	959.00	1,187.48	38.59	39.22	0.00	-0.63	46.27	46.05	0.01	0.21		
11-Feb-17	05	953.90	1,208.44	38.73	39.21	0.00	-0.48	44.85	44.44	0.05	0.36		
11-Feb-17	06	1,066.00	1,251.51	40.24	40.62	0.00	-0.38	42.24	41.83	0.04	0.37		
11-Feb-17	07	1,174.50	1,327.26	38.80	39.24	0.00	-0.44	40.84	40.40	0.04	0.40		
11-Feb-17	08	1,241.30	1,423.70	43.30	43.57	0.00	-0.27	45.78	45.29	0.05	0.44		
11-Feb-17	09	1,305.10	1,518.34	44.45	44.56	0.00	-0.11	58.95	58.40	0.07	0.48		
11-Feb-17	10	1,317.50	1,564.34	48.66	48.67	0.00	-0.01	66.86	66.06	0.08	0.72		
11-Feb-17	11	1,332.80	1,594.98	43.90	43.88	0.00	0.02	64.70	63.95	0.02	0.73		
11-Feb-17	12	1,309.00	1,567.92	42.42	42.33	0.00	0.09	64.11	63.59	0.02	0.50		
11-Feb-17	13	1,334.70	1,556.64	34.71	34.87	0.00	-0.16	46.43	46.28	0.00	0.15		
11-Feb-17	14	1,330.00	1,545.95	32.19	32.35	0.00	-0.16	39.44	39.39	0.00	0.05		
11-Feb-17	15	1,332.50	1,537.39	30.68	30.83	0.00	-0.15	36.64	36.62	0.00	0.02		
11-Feb-17	16	1,347.20	1,541.27	30.73	30.80	0.00	-0.07	35.10	34.98	0.00	0.12		
11-Feb-17	17	1,406.40	1,581.21	32.65	32.58	0.00	0.07	34.97	34.75	0.00	0.22		
11-Feb-17	18	1,501.40	1,666.90	44.89	44.50	0.00	0.39	48.50	48.24	0.00	0.26		
11-Feb-17	19	1,466.60	1,639.12	45.03	44.79	0.00	0.24	47.74	47.57	0.00	0.17		
11-Feb-17	20	1,394.70	1,586.51	34.51	34.54	0.00	-0.03	50.66	50.52	0.00	0.14		
11-Feb-17	21	1,311.00	1,514.45	33.02	33.09	0.00	-0.07	61.86	61.48	0.00	0.38		
11-Feb-17	22	1,242.60	1,423.53	31.84	32.08	0.00	-0.24	47.05	46.74	0.00	0.31		
11-Feb-17	23	1,073.30	1,344.61	32.90	33.07	0.00	-0.17	45.35	45.35	0.00	0.00		
11-Feb-17	24	993.80	1,259.30	28.37	28.90	0.00	-0.53	51.28	51.11	0.00	0.17		
12-Feb-17	01	1,061.30	1,201.02	29.46	29.85	0.00	-0.39	48.08	47.98	0.00	0.10		
12-Feb-17	02	1,021.90	1,154.93	30.30	30.74	0.00	-0.44	50.72	50.59	0.00	0.13		
12-Feb-17	03	997.00	1,149.72	30.74	31.19	0.00	-0.45	66.15	65.97	0.00	0.18		
12-Feb-17	04	992.40	1,125.95	29.94	30.30	0.00	-0.36	59.29	59.10	0.00	0.19		
12-Feb-17	05	998.00	1,137.52	30.75	31.07	0.00	-0.32	57.88	57.68	0.00	0.20		
12-Feb-17	06	1,055.20	1,179.09	29.62	29.88	0.00	-0.26	42.36	42.20	0.00	0.16		
12-Feb-17	07	1,116.50	1,244.58	29.00	29.60	0.00	-0.60	51.99	52.28	0.00	-0.29		
12-Feb-17	08	1,216.90	1,342.69	27.89	28.18	0.00	-0.29	44.12	44.50	0.00	-0.38		
12-Feb-17	09	1,322.20	1,426.89	29.95	30.02	0.00	-0.07	47.04	47.03	0.00	0.01		
12-Feb-17	10	1,383.30	1,484.22	30.58	30.55	0.00	0.03	59.29	58.84	0.00	0.45		
12-Feb-17	11	1,387.80	1,510.13	32.98	32.96	0.00	0.02	52.00	51.52	0.00	0.48		
12-Feb-17	12	1,391.80	1,511.70	33.50	33.55	0.00	-0.05	53.23	52.80	0.00	0.43		
12-Feb-17	13	1,330.50	1,505.03	35.92	36.06	0.00	-0.14	58.42	58.32	0.00	0.10		
12-Feb-17	14	1,324.60	1,488.11	32.27	32.52	0.00	-0.25	56.76	57.26	0.00	-0.50		
12-Feb-17	15	1,326.60	1,482.36	30.52	30.75	0.00	-0.23	56.21	56.91	0.00	-0.70		
12-Feb-17	16	1,370.50	1,494.22	30.14	30.39	0.00	-0.25	64.11	65.00	0.00	-0.89		
12-Feb-17	17	1,430.20	1,545.64	30.81	30.88	0.00	-0.07	97.58	98.77	0.00	-1.19		
12-Feb-17	18	1,470.70	1,619.38	42.89	42.84	0.00	0.05	159.84	170.18	-8.50	-1.84		
12-Feb-17	19	1,371.50	1,586.54	46.05	46.19	0.00	-0.14	34.96	35.44	0.00	-0.48		
12-Feb-17	20	1,296.30	1,513.70	30.07	30.38	0.00	-0.31	28.67	29.41	-0.05	-0.69		
12-Feb-17	21	1,193.70	1,419.98	29.44	29.94	0.05	-0.55	27.79	28.67	-0.15	-0.73		
12-Feb-17	22	1,098.80	1,314.11	26.74	27.36	0.05	-0.67	30.52	31.61	0.00	-1.09		
12-Feb-17	23	971.50	1,258.80	24.98	25.53	0.05	-0.60	45.93	47.99	-0.11	-1.95		
12-Feb-17	24	919.50	1,167.57	20.97	21.61	0.04	-0.68	29.80	31.64	-0.56	-1.28		
13-Feb-17	01	925.20	1,114.25	30.80	31.74	0.06	-1.00	30.06	32.64	-1.06	-1.52		
13-Feb-17	02	872.40	1,084.33	31.73	32.78	0.06	-1.11	41.19	47.41	-4.07	-2.15		
13-Feb-17	03	851.00	1,074.97	28.70	29.68	0.06	-1.04	39.03	41.82	-0.98	-1.81		
13-Feb-17	04	911.10	1,071.01	25.09	25.85	0.05	-0.81	33.72	35.88	-0.67	-1.49		
13-Feb-17	05	951.00	1,093.64	27.52	28.21	0.05	-0.74	46.02	48.85	-0.84	-1.99		
13-Feb-17	06	1,020.10	1,142.83	29.49	29.99	0.06	-0.56	46.55	49.46	-0.86	-2.05		
13-Feb-17	07	1,232.80	1,228.20	31.63	32.21	0.00	-0.58	56.78	60.28	-0.99	-2.51		
13-Feb-17	08	1,321.90	1,281.63	38.81	39.38	0.00	-0.57	35.32	37.49	-0.69	-1.48		
13-Feb-17	09	1,385.90	1,363.36	36.84	37.27	0.01	-0.44	38.69	41.24	-0.77	-1.78		
13-Feb-17	10	1,357.70	1,427.48	36.81	37.29	0.04	-0.52	46.40	49.39	-0.90	-2.09		
13-Feb-17	11	1,331.20	1,454.29	43.13	43.86	0.05	-0.78	41.23	43.80	-0.84	-1.73		
13-Feb-17	12	1,310.50	1,478.69	39.26	40.06	0.05	-0.85	43.25	45.92	-0.86	-1.81		
13-Feb-17	13	1,316.00	1,484.88	35.35	36.15	0.04	-0.84	34.34	36.55	-0.73	-1.48		
13-Feb-17	14	1,311.00	1,442.29	33.08	33.83	0.07	-0.82	31.78	33.92	-0.67	-1.47		
13-Feb-17	15	1,301.40	1,432.20	31.59	32.36	0.07	-0.84	28.43	30.46	-0.59	-1.44		
13-Feb-17	16	1,294.80	1,425.95	31.68	32.27	0.04	-0.63	30.28	32.15	-0.61	-1.26		
13-Feb-17	17	1,362.40	1,460.14	34.85	35.34	0.04	-0.53	27.68	29.33	-0.56	-1.09		
13-Feb-17	18	1,424.60	1,577.66	48.39	48.59	0.02	-0.22	39.47	41.48	-0.74	-1.27		
13-Feb-17	19	1,380.70	1,586.84	48.69	48.96	0.02	-0.29	46.38	48.36	-0.62	-1.36		
13-Feb-17	20	1,387.30	1,513.23	37.73	38.09	0.01	-0.37	40.93	42.38	-0.17	-1.28		
13-Feb-17	21	1,314.50	1,421.44	35.01	35.62	0.05	-0.66	41.77	43.39	0.00	-1.62		
13-Feb-17	22	1,195.70	1,325.82	28.30	29.02	0.04	-0.76	28.43	29.82	-0.05	-1.34		
13-Feb-17	23	1,017.20	1,227.48	25.42	25.91	0.05	-0.54	29.45	30.93	0.00	-1.48		
13-Feb-17	24	891.80	1,139.66	28.14	28.54	0.06	-0.46	39.71	41.52	0.00	-1.81		
14-Feb-17	01	921.30	1,102.54	38.32	39.52	-0.05	-1.15	34.34	35.97	0.00	-1.63		
14-Feb-17	02	906.60	1,083.74	35.32	36.41	-0.10	-0.99	28.62	29.88	0.00	-1.26		
14-Feb-17	03	907.70	1,077.05	34.66	35.82	-0.09	-1.07	29.33	30.61	0.00	-1.28		
14-Feb-17	04	890.30	1,080.77	35.21	36.43	-0.10	-1.12	28.47	29.84	0.00	-1.37		
14-Feb-17	05	959.20	1,140.32	35.28	36.12	-0.09	-0.75	27.41	28.63	0.00	-1.22		
14-Feb-17	06	1,068.90	1,243.60	40.65	41.60	-0.11	-0.84	27.65	28.70	0.00	-1.05		
14-Feb-17	07	1,299.00	1,384.26	45.42	45.59	0.00	-0.17	34.93	35.92	0.00	-0.99		
14-Feb-17	08	1,440.40	1,456.64	45.89	45.96	0.00	-0.07	36.11	37.21	0.00	-1.10		
14-Feb-17	09	1,426.60	1,476.65	42.57	42.74	0.00	-0.17	30.66	31.45	0.00	-0.79		
14-Feb-17	10	1,403.20	1,454.13	41.81	41.89	0.00	-0.08	29.36	29.92	0.00	-0.56		
14-Feb-17	11	1,427.70	1,440.33	37.60	37.55	0.00	0.05	30.15	30.79	-0.04	-0.60		
14-Feb-17	12	1,418.60	1,420.96	34.46	34.78	0.00	-0.32	27.46	28.14	-0.10	-0.58		
14-Feb-17	13	1,400.70	1,413.58	33.62	33.96	0.00	-0.34	26.63	27.15	0.00	-0.52		
14-Feb-17	14	1,395.70	1,420.30	32.85	33.36	0.00	-0.51	25.38	25.73	0.00	-0.35		
14-Feb-17	15	1,393.60	1,406.25	32.21	32.60	0.00	-0.39	17.24	17.43	0.00	-0.19		
14-Feb-17	16	1,407.90	1,402.26	32.31	32.61	0.00	-0.30	9.04	9.13	0.00	-0.09		
14-Feb-17	17	1,456.50	1,415.88	33.23	33.41	0.00	-0.18	21.24	21.46	0.00	-0.22		
14-Feb-17	18	1,572.20	1,519.68	45.18	45.01	0.00	0.17	24.48	24.57	0.00	-0.09		
14-Feb-17	19	1,560.00	1,569.46	46.23	45.90	0.00	0.33	28.78	28.84	0.00	-0.06		
14-Feb-17	20	1,489.70	1,533.83	40.39	40.30	0.00	0.09	26.70	26.72	0.00	-0.02		
14-Feb-17	21	1,419.80	1,483.48	35.97	36.03	0.00	-0.06	26.55	26.54	0.00	0.01		
14-Feb-17	22	1,267.60	1,397.13	33.30	33.65	0.00	-0.35	25.00	25.08	0.00	-0.08		
14-Feb-17	23	1,004.80	1,279.50	32.90	33.42	0.00	-0.52	29.05	29.18	0.00	-0.13		
14-Feb-17	24	1,011.90	1,204.87	31.26	31.32	0.00	-0.06	29.05	29.14	0.00	-0.09		
15-Feb-17	01	1,065.40	1,154.78	30.59	30.98	0.00	-0.39	31.87	32.05	0.00	-0.18		
15-Feb-17	02	1,021.30	1,135.29	30.47	30.89	0.00	-0.42	26.54	26.62	0.00	-0.08		
15-Feb-17	03	992.40	1,114.65	30.28	30.73	0.00	-0.45	32.92	33.01	0.00	-0.09		
15-Feb-17	04	990.00	1,103.44	30.48	30.82	0.00	-0.34	29.55	29.70	0.00	-0.15		
15-Feb-17	05	1,017.10	1,142.43	31.48	31.65	0.00	-0.17	27.70	27.90	0.00	-0.20		
15-Feb-17	06	1,176.70	1,271.69	32.96	33.10	0.00	-0.14	25.74	25.82	0.00	-0.08		
15-Feb-17	07	1,345.70	1,442.77	40.36	40.12	0.00	0.24	31.28	31.26	0.00	0.02		
15-Feb-17	08	1,451.60	1,503.86	38.51	38.21	0.00	0.30	40.19	40.20	0.00	-0.01		
15-Feb-17	09	1,474.30	1,499.55	37.69	37.57	0.00	0.12	39.35	39.59	0.00	-0.24		
15-Feb-17	10	1,450.70	1,509.57	34.31	34.39	0.00	-0.08	31.77	32.17	0.00	-0.40		
15-Feb-17	11	1,459.10	1,512.84	31.67	31.68	0.00	-0.01	28.72	29.16	0.00	-0.44		
15-Feb-17	12	1,443.60	1,499.81	31.84	31.90	0.00	-0.06	27.96	28.40	0.00	-0.44		
15-Feb-17	13	1,420.60	1,496.87	30.58	30.74	0.00	-0.16	28.22	28.69	0.00	-0.47		
15-Feb-17	14	1,432.10	1,503.97	28.67	28.90	0.00	-0.23	27.38	27.83	0.00	-0.45		
15-Feb-17	15	1,406.50	1,500.19	28.52	28.69	0.00	-0.17	26.69	27.19	0.00	-0.50		
15-Feb-17	16	1,410.20	1,509.86	28.07	28.26	0.00	-0.19	26.64	27.11	0.00	-0.47		
15-Feb-17	17	1,440.60	1,536.65	28.88	28.99	0.00	-0.11	26.66	27.04	0.00	-0.38		
15-Feb-17	18	1,537.30	1,618.88	38.62	38.54	0.00	0.08	33.29	33.68	0.00	-0.39		
15-Feb-17	19	1,458.50	1,627.05	38.21	38.30	0.00	-0.09	32.28	32.66	0.00	-0.38		
15-Feb-17	20	1,386.40	1,560.10	34.19	34.47	0.00	-0.28	30.25	30.71	0.00	-0.46		
15-Feb-17	21	1,316.40	1,487.71	30.43	30.74	0.00	-0.31	27.63	28.19	0.00	-0.56		
15-Feb-17	22	1,180.40	1,363.29	25.64	26.20	0.00	-0.56	25.87	26.50	0.00	-0.63		
15-Feb-17	23	915.10	1,250.37	26.40	27.05	0.00	-0.65	23.58	24.23	0.00	-0.65		
15-Feb-17	24	828.70	1,174.44	26.09	26.54	0.00	-0.45	19.30	19.82	0.00	-0.52		
16-Feb-17	01	955.40	1,120.41	23.31	23.90	0.00	-0.59	8.08	8.40	-0.08	-0.24		
16-Feb-17	02	919.90	1,091.30	20.01	20.52	0.00	-0.51	15.26	16.18	-0.39	-0.53		
16-Feb-17	03	919.30	1,088.56	19.02	19.45	0.00	-0.43	16.07	16.88	-0.31	-0.50		
16-Feb-17	04	892.00	1,092.55	21.26	21.79	0.00	-0.53	6.05	6.26	-0.03	-0.18		
16-Feb-17	05	946.80	1,127.44	17.54	17.89	0.00	-0.35	13.54	13.95	0.00	-0.41		
16-Feb-17	06	1,054.30	1,220.21	23.82	24.33	0.00	-0.51	22.51	23.17	0.00	-0.66		
16-Feb-17	07	1,236.60	1,355.55	28.35	28.65	0.00	-0.30	28.63	29.39	0.00	-0.76		
16-Feb-17	08	1,326.30	1,417.54	31.64	31.87	0.00	-0.23	30.49	31.33	0.00	-0.84		
16-Feb-17	09	1,325.60	1,472.49	32.55	32.86	0.00	-0.31	27.72	28.49	0.00	-0.77		
16-Feb-17	10	1,304.50	1,491.51	32.74	33.18	-0.01	-0.43	26.83	28.21	-0.60	-0.78		
16-Feb-17	11	1,286.10	1,484.47	36.03	36.67	-0.07	-0.57	26.86	28.31	-0.56	-0.89		
16-Feb-17	12	1,283.40	1,466.25	31.64	32.38	-0.02	-0.72	26.68	28.06	-0.34	-1.04		
16-Feb-17	13	1,308.90	1,445.00	29.53	30.20	0.00	-0.67	26.66	27.81	-0.10	-1.05		
16-Feb-17	14	1,303.50	1,409.97	28.04	28.61	0.00	-0.57	25.83	27.35	-0.47	-1.05		
16-Feb-17	15	1,284.90	1,413.28	26.65	27.24	0.00	-0.59	25.38	27.01	-0.56	-1.07		
16-Feb-17	16	1,313.50	1,426.89	27.51	28.17	0.00	-0.66	25.72	27.48	-0.57	-1.19		
16-Feb-17	17	1,380.90	1,454.08	27.86	28.37	0.00	-0.51	25.77	27.41	-0.57	-1.07		
16-Feb-17	18	1,495.10	1,555.76	33.50	33.90	0.00	-0.40	29.49	31.18	-0.62	-1.07		
16-Feb-17	19	1,372.00	1,587.09	43.89	44.94	-0.15	-0.90	36.05	38.16	-0.66	-1.45		
16-Feb-17	20	1,356.40	1,545.40	34.07	34.89	-0.02	-0.80	35.42	37.61	-0.58	-1.61		
16-Feb-17	21	1,278.20	1,477.10	32.18	33.07	-0.02	-0.87	30.58	32.71	-0.63	-1.50		
16-Feb-17	22	1,129.10	1,385.53	27.97	28.87	0.00	-0.90	26.22	28.14	-0.55	-1.37		
16-Feb-17	23	946.00	1,272.52	28.56	29.41	0.01	-0.86	24.86	26.65	-0.53	-1.26		
16-Feb-17	24	835.30	1,190.11	29.70	30.31	0.00	-0.61	29.53	31.47	-0.59	-1.35		
17-Feb-17	01	892.10	1,134.37	27.84	28.87	-0.01	-1.02	22.40	29.51	-5.69	-1.42		
17-Feb-17	02	891.60	1,111.47	24.47	25.37	0.01	-0.91	22.57	28.48	-4.52	-1.39		
17-Feb-17	03	885.70	1,110.51	24.25	25.18	0.00	-0.93	22.46	27.15	-3.35	-1.34		
17-Feb-17	04	890.30	1,113.34	24.21	25.13	0.00	-0.92	21.31	25.27	-2.75	-1.21		
17-Feb-17	05	868.60	1,150.87	25.87	26.85	-0.02	-0.96	24.48	26.81	-1.01	-1.32		
17-Feb-17	06	985.60	1,256.05	28.52	29.46	-0.03	-0.91	26.76	28.64	-0.56	-1.32		
17-Feb-17	07	1,199.10	1,423.76	40.00	41.30	-0.18	-1.12	27.10	28.97	-0.57	-1.30		
17-Feb-17	08	1,268.40	1,494.79	39.05	40.07	-0.18	-0.84	41.51	44.19	-0.79	-1.89		
17-Feb-17	09	1,284.10	1,493.63	29.96	30.58	-0.05	-0.57	41.84	44.55	-0.81	-1.90		
17-Feb-17	10	1,244.10	1,459.13	32.67	33.61	-0.09	-0.85	27.50	29.43	-0.59	-1.34		
17-Feb-17	11	1,218.30	1,445.08	30.99	31.82	-0.07	-0.76	25.57	27.47	-0.59	-1.31		
17-Feb-17	12	1,216.60	1,432.04	29.33	30.05	-0.04	-0.68	24.99	26.81	-0.56	-1.26		
17-Feb-17	13	1,180.40	1,409.72	28.18	29.00	-0.03	-0.79	24.68	26.44	-0.55	-1.21		
17-Feb-17	14	1,181.90	1,381.63	27.00	27.79	-0.01	-0.78	23.64	25.33	-0.54	-1.15		
17-Feb-17	15	1,163.30	1,376.60	26.37	27.09	0.00	-0.72	22.52	24.09	-0.51	-1.06		
17-Feb-17	16	1,192.20	1,378.17	26.34	27.02	0.00	-0.68	11.84	12.75	-0.35	-0.56		
17-Feb-17	17	1,207.00	1,402.40	28.19	28.97	-0.03	-0.75	21.35	22.89	-0.50	-1.04		
17-Feb-17	18	1,359.70	1,508.98	37.79	38.38	0.00	-0.59	25.66	27.45	-0.57	-1.22		
17-Feb-17	19	1,255.80	1,529.79	42.60	43.76	-0.23	-0.93	27.13	28.65	-0.29	-1.23		
17-Feb-17	20	1,210.60	1,485.75	35.95	36.82	-0.13	-0.74	26.43	28.24	-0.59	-1.22		
17-Feb-17	21	1,171.20	1,427.35	29.85	30.71	-0.05	-0.81	25.38	27.17	-0.56	-1.23		
17-Feb-17	22	1,079.80	1,349.42	29.38	30.39	-0.04	-0.97	24.95	26.75	-0.46	-1.34		
17-Feb-17	23	898.30	1,266.09	27.81	28.65	-0.02	-0.82	20.66	25.10	-3.32	-1.12		
17-Feb-17	24	823.50	1,178.11	28.50	28.84	-0.04	-0.30	20.63	23.56	-1.94	-0.99		
18-Feb-17	01	1,002.20	1,143.47	28.27	29.06	0.00	-0.79	22.43	23.41	0.00	-0.98		
18-Feb-17	02	983.90	1,113.31	23.97	24.58	0.00	-0.61	22.31	23.27	0.00	-0.96		
18-Feb-17	03	975.90	1,092.00	21.92	22.45	0.00	-0.53	22.04	23.01	0.00	-0.97		
18-Feb-17	04	980.60	1,088.81	22.52	23.01	0.00	-0.49	22.07	22.97	0.00	-0.90		
18-Feb-17	05	985.90	1,102.58	23.07	23.56	0.00	-0.49	24.10	25.04	0.00	-0.94		
18-Feb-17	06	1,052.10	1,143.29	24.93	25.38	0.00	-0.45	25.89	26.93	0.00	-1.04		
18-Feb-17	07	1,084.90	1,234.09	25.92	26.41	0.00	-0.49	40.40	41.71	0.00	-1.31		
18-Feb-17	08	1,215.40	1,315.94	25.71	25.91	0.00	-0.20	30.11	30.75	0.00	-0.64		
18-Feb-17	09	1,286.80	1,381.99	27.99	28.06	0.00	-0.07	26.88	27.13	0.00	-0.25		
18-Feb-17	10	1,306.40	1,422.01	28.28	28.28	0.00	0.00	28.59	28.68	0.00	-0.09		
18-Feb-17	11	1,295.50	1,417.63	30.13	30.07	0.00	0.06	39.96	39.92	0.00	0.04		
18-Feb-17	12	1,283.60	1,406.72	27.51	27.51	0.00	0.00	40.95	40.95	0.00	0.00		
18-Feb-17	13	1,247.30	1,365.89	24.40	24.55	0.00	-0.15	28.34	28.46	0.00	-0.12		
18-Feb-17	14	1,205.80	1,328.33	21.93	22.16	0.00	-0.23	21.99	22.17	0.00	-0.18		
18-Feb-17	15	1,191.30	1,287.04	20.76	21.05	0.00	-0.29	20.52	20.70	0.00	-0.18		
18-Feb-17	16	1,192.50	1,297.99	20.58	20.89	0.00	-0.31	20.29	20.47	0.00	-0.18		
18-Feb-17	17	1,294.90	1,335.67	22.22	22.42	0.00	-0.20	21.49	21.75	0.00	-0.26		
18-Feb-17	18	1,467.50	1,434.68	30.43	30.35	0.00	0.08	30.87	31.22	0.00	-0.35		
18-Feb-17	19	1,416.90	1,457.01	35.97	36.11	0.00	-0.14	31.12	31.65	0.00	-0.53		
18-Feb-17	20	1,285.80	1,410.40	27.26	27.54	0.00	-0.28	23.21	23.81	0.00	-0.60		
18-Feb-17	21	1,189.50	1,348.33	23.34	23.63	0.00	-0.29	23.58	24.23	0.00	-0.65		
18-Feb-17	22	1,103.30	1,271.97	21.53	22.05	0.00	-0.52	27.89	28.90	0.00	-1.01		
18-Feb-17	23	901.30	1,195.16	20.26	20.91	0.00	-0.65	24.73	25.86	0.00	-1.13		
18-Feb-17	24	859.00	1,119.93	19.69	20.48	0.00	-0.79	20.05	20.97	0.00	-0.92		
19-Feb-17	01	890.70	1,079.56	19.32	19.96	0.04	-0.68	23.89	25.06	0.05	-1.22		
19-Feb-17	02	853.70	1,042.67	18.08	18.70	0.04	-0.66	28.38	29.89	0.00	-1.51		
19-Feb-17	03	852.20	1,032.46	16.85	17.43	0.03	-0.61	40.53	42.74	0.02	-2.23		
19-Feb-17	04	798.80	1,023.78	18.10	18.78	0.04	-0.72	111.96	117.88	0.12	-6.04		
19-Feb-17	05	807.30	1,030.43	18.99	19.77	0.00	-0.78	60.08	63.08	0.49	-3.49		
19-Feb-17	06	879.50	1,078.68	18.90	19.77	0.00	-0.87	204.67	215.66	0.81	-11.80		
19-Feb-17	07	960.40	1,115.71	19.25	19.96	0.00	-0.71	28.66	29.78	0.35	-1.47		
19-Feb-17	08	1,033.70	1,210.00	16.43	16.98	0.00	-0.55	21.53	22.51	0.08	-1.06		
19-Feb-17	09	1,198.80	1,288.88	17.55	17.97	0.00	-0.42	21.45	22.27	0.00	-0.82		
19-Feb-17	10	1,269.20	1,289.65	20.97	21.39	0.00	-0.42	24.93	25.63	0.00	-0.70		
19-Feb-17	11	1,267.30	1,299.11	20.75	21.10	0.00	-0.35	21.60	22.08	0.00	-0.48		
19-Feb-17	12	1,232.10	1,292.24	20.91	21.28	0.00	-0.37	20.54	20.99	0.01	-0.46		
19-Feb-17	13	1,185.10	1,273.10	20.36	20.83	0.00	-0.47	16.14	16.38	0.12	-0.36		
19-Feb-17	14	1,155.90	1,259.52	20.45	20.95	0.00	-0.50	16.23	16.35	0.31	-0.43		
19-Feb-17	15	1,140.80	1,251.58	19.18	19.65	0.00	-0.47	14.98	15.35	0.08	-0.45		
19-Feb-17	16	1,162.90	1,256.20	19.60	20.06	0.00	-0.46	16.83	17.31	0.04	-0.52		
19-Feb-17	17	1,268.30	1,294.47	20.86	21.21	0.00	-0.35	13.72	14.09	0.02	-0.39		
19-Feb-17	18	1,419.20	1,398.02	28.38	28.56	0.00	-0.18	20.39	20.80	0.00	-0.41		
19-Feb-17	19	1,297.80	1,435.83	39.19	39.65	0.00	-0.46	26.20	26.52	0.23	-0.55		
19-Feb-17	20	1,260.40	1,391.54	28.46	28.90	0.00	-0.44	31.57	32.31	0.06	-0.80		
19-Feb-17	21	1,178.40	1,315.25	23.75	24.15	0.00	-0.40	26.18	26.91	0.00	-0.73		
19-Feb-17	22	1,058.50	1,208.28	22.32	22.72	0.00	-0.40	23.67	24.32	0.03	-0.68		
19-Feb-17	23	934.40	1,138.48	19.67	20.23	0.00	-0.56	28.85	29.61	0.00	-0.76		
19-Feb-17	24	823.90	1,054.29	19.89	20.57	0.00	-0.68	6.75	6.99	0.00	-0.24		
20-Feb-17	01	943.60	1,018.13	21.64	22.22	0.00	-0.58	20.12	20.89	0.00	-0.77		
20-Feb-17	02	882.10	998.28	20.74	21.31	0.01	-0.58	17.24	17.94	0.00	-0.70		
20-Feb-17	03	840.60	1,000.97	22.00	22.62	0.01	-0.63	17.42	18.13	0.00	-0.71		
